,plate,mjd,fiberid,class,subclass,z,h_alpha_flux,h_beta_flux,oiii_5007_flux,nii_6584_flux,oi_6300_flux,sii_6717_flux,sii_6731_flux,h_alpha_eqw,nii_6584_eqw
19124,915,52443,74,b'GALAXY',b'STARFORMING',0.05569148,856.0427,148.6288,39.88935,481.1318,29.20334,134.0236,119.2993,-29.26032,-16.30975
19125,915,52443,477,b'GALAXY',b'STARBURST',0.1314565,1443.286,463.3581,1053.268,182.06,47.43425,168.1634,131.9865,-138.3893,-17.5807
19126,916,52378,82,b'GALAXY',b'STARBURST',0.08210771,990.4797,324.6345,518.8221,221.8073,33.52985,163.1141,108.3123,-96.49197,-22.00864
19127,916,52378,141,b'GALAXY',b'STARBURST',0.09540923,1307.708,385.1694,783.8849,185.0546,24.65206,141.0466,105.5923,-136.1548,-19.41193
19128,916,52378,452,b'GALAXY',b'AGN',0.1278565,195.2969,37.49368,121.5651,166.7142,17.04765,43.31438,32.40305,-14.40203,-11.6423
19129,917,52400,51,b'GALAXY',b'STARBURST',0.07802058,735.6661,216.2374,94.71318,276.8313,8.933133,86.17895,74.00526,-75.84361,-27.87012
19130,917,52400,271,b'GALAXY',b'STARFORMING',0.03176248,739.4601,179.3419,34.9436,306.3605,15.88105,118.8189,92.09274,-19.86383,-8.189519
19131,917,52400,275,b'GALAXY',b'STARBURST',0.05957758,189.8435,40.74223,59.46715,40.26127,10.41493,45.09209,29.83265,-39.00113,-7.781954
19132,917,52400,347,b'GALAXY',b'STARFORMING',0.1208834,203.6999,51.22409,19.76168,64.2112,5.807983,35.42254,22.59366,-31.09972,-10.37397
19133,917,52400,397,b'GALAXY',b'STARFORMING',0.08030632,130.3307,31.07419,52.83656,31.71922,6.614741,35.56972,19.56381,-21.43813,-5.214913
19134,918,52404,298,b'GALAXY',b'STARFORMING',0.07413384,1300.048,255.1335,54.16143,496.0397,27.30237,170.7952,124.6803,-28.89888,-11.06237
19135,919,52409,201,b'GALAXY',b'STARBURST',0.1864693,976.4426,257.9833,616.3044,167.5482,38.68536,161.606,121.4919,-236.2028,-36.34057
19136,920,52411,449,b'GALAXY',b'STARFORMING',0.04953739,142.1644,39.22704,53.5121,19.20636,9.996441,34.72952,24.53564,-23.38114,-3.124142
19137,923,52404,408,b'GALAXY',b'STARFORMING',0.04300857,300.126,86.82157,62.86582,78.67738,10.6023,73.33795,52.2949,-27.61565,-7.180933
19138,925,52411,261,b'GALAXY',b'STARFORMING',0.03714062,581.8316,131.9751,39.22027,259.4725,30.51724,105.0368,75.32597,-12.09738,-5.229317
19139,925,52411,321,b'GALAXY',b'STARFORMING',0.02835705,761.3623,95.9725,26.95131,300.3596,26.85281,112.3289,77.25971,-37.99,-15.26702
19140,925,52411,452,b'GALAXY',b'STARFORMING',0.08758821,219.2894,49.56509,19.63593,109.609,11.23627,47.53297,36.86903,-22.77205,-11.74321
19141,926,52413,312,b'GALAXY',b'STARBURST',0.1768659,705.5562,189.1782,180.6077,222.7246,15.93281,97.12606,69.45458,-116.599,-34.7688
19142,926,52413,494,b'GALAXY',b'AGN',0.1491107,209.575,50.05169,602.9025,210.7847,47.03405,68.56384,57.02378,-10.76759,-11.31227
19143,926,52413,599,b'GALAXY',b'STARBURST',0.075422,796.7072,215.1707,83.20599,298.2108,25.93493,131.2998,104.0075,-40.106,-15.01836
19144,927,52577,181,b'GALAXY',b'STARFORMING',0.0810397,976.027,187.6941,92.6975,595.9106,48.99307,182.9462,143.3955,-20.40129,-12.60673
19145,928,52578,324,b'GALAXY',b'STARBURST',0.2018034,419.2481,76.41228,32.90118,234.8696,19.50034,76.47013,66.76826,-66.17748,-40.96841
19146,930,52618,5,b'GALAXY',b'STARFORMING',0.05798798,767.7266,155.6364,31.4858,240.7573,18.40891,105.7038,80.63062,-25.18611,-7.779124
19147,930,52618,113,b'GALAXY',b'STARBURST',0.04749604,1061.534,222.3115,61.96487,452.5912,33.51752,178.1927,139.4082,-41.32607,-17.81068
19148,930,52618,241,b'GALAXY',b'STARBURST',0.07531765,307.3385,109.7037,211.0421,49.96846,13.71331,57.16367,45.12457,-51.82038,-8.462778
19149,930,52618,343,b'GALAXY',b'',0.04095362,299.2841,73.11555,22.96844,118.7291,7.653088,56.40036,41.70063,-22.23135,-8.707457
19150,930,52618,637,b'GALAXY',b'STARFORMING',0.057672,165.8487,35.50459,27.79894,46.48491,6.367795,36.05861,20.59707,-17.56517,-5.376446
19151,932,52620,181,b'GALAXY',b'STARBURST',0.03884542,1871.146,480.0102,125.5959,709.816,20.81549,268.6711,190.7061,-71.68713,-27.37567
19152,932,52620,193,b'GALAXY',b'STARFORMING',0.05060894,240.9469,55.59508,14.40515,97.84296,11.8527,48.4595,39.3739,-20.22523,-8.289183
19153,933,52642,428,b'GALAXY',b'STARBURST',0.07389215,605.9921,146.8309,46.76902,219.7678,10.27618,89.46459,62.6217,-57.81833,-21.49676
19154,935,52643,309,b'GALAXY',b'STARBURST',0.0553057,324.2244,99.81026,143.7359,45.97613,12.54614,62.19951,42.64196,-46.65351,-6.559881
19155,937,52707,379,b'GALAXY',b'STARFORMING',0.0722859,1068.824,230.8284,29.94095,351.4192,21.63042,137.2256,96.47922,-38.84672,-12.82753
19156,937,52707,444,b'GALAXY',b'STARFORMING',0.07181881,133.0276,42.07668,25.094,32.13874,7.764865,30.60862,20.97135,-25.68666,-5.881845
19157,938,52708,50,b'GALAXY',b'STARFORMING',0.02629979,256.8987,60.27868,19.49104,91.18581,11.12359,65.07871,42.40313,-15.38844,-5.349525
19158,938,52708,556,b'GALAXY',b'STARFORMING',0.004746057,423.4574,102.3762,48.07367,151.1104,16.18608,85.65549,58.89466,-13.20158,-4.652768
19159,939,52636,461,b'GALAXY',b'AGN',0.1435991,118.094,32.90852,214.0869,135.4993,22.97943,48.47398,47.96098,-5.971469,-7.035557
19160,941,52709,402,b'GALAXY',b'STARFORMING',0.0151754,669.5685,149.7337,32.85554,223.8638,15.31811,104.7082,71.30193,-40.62453,-13.65084
19161,941,52709,595,b'GALAXY',b'STARBURST',0.1327119,360.0017,77.76991,41.1396,112.284,11.47176,53.00795,37.21204,-43.1049,-12.99607
19162,942,52703,33,b'GALAXY',b'',0.07221203,119.1349,30.39747,59.41399,81.61276,30.49477,45.30393,33.29287,-4.070397,-2.787607
19163,942,52703,526,b'GALAXY',b'STARBURST',0.02348894,580.788,161.1176,143.6283,118.2463,16.21154,123.5799,78.36926,-53.31694,-11.22548
19164,943,52376,136,b'GALAXY',b'STARFORMING',0.07114163,328.5877,61.73574,27.85885,164.2598,9.291995,49.94867,43.85319,-28.25491,-13.7596
19165,943,52376,276,b'GALAXY',b'STARBURST',0.138682,704.3133,145.5434,98.90696,299.6776,15.02227,96.87656,74.33292,-45.46254,-19.40878
19166,944,52614,136,b'GALAXY',b'',0.08377033,77.19564,11.75473,29.99106,118.1278,17.51375,45.25882,28.76324,-5.638948,-7.978073
19167,944,52614,332,b'GALAXY',b'STARFORMING',0.1400843,128.7727,26.67604,17.83148,75.77001,7.803679,24.24635,18.3613,-14.30007,-8.142648
19168,944,52614,498,b'GALAXY',b'',0.02501919,161.1562,39.88143,67.62151,201.4591,28.21655,62.46566,37.96983,-2.236333,-2.644694
19169,946,52407,124,b'GALAXY',b'STARBURST',0.04534993,627.3175,179.4234,61.70524,232.1168,13.25814,105.7781,80.55034,-42.30086,-15.67747
19170,946,52407,422,b'GALAXY',b'STARBURST',0.07120214,672.6053,155.8643,67.9337,278.744,16.413,113.5604,88.17429,-44.12127,-18.13374
19171,946,52407,598,b'GALAXY',b'STARBURST',0.03239166,816.1915,239.737,610.7134,62.66089,31.64206,116.3984,85.58686,-75.63634,-5.560558
19172,947,52411,371,b'GALAXY',b'STARBURST',0.008167458,379.9128,129.9246,343.5135,24.67304,10.49764,56.91391,39.70019,-53.5153,-3.51434
19173,948,52428,394,b'GALAXY',b'STARBURST',0.04413854,551.3542,118.8996,121.3941,126.1326,21.57394,104.3869,74.32551,-54.49287,-13.06697
19174,949,52427,214,b'GALAXY',b'STARFORMING',0.07979012,279.4378,62.45642,47.58947,120.7701,10.00394,40.07293,34.76367,-19.26445,-8.231228
19175,951,52398,56,b'GALAXY',b'STARBURST',0.0468886,290.6245,76.41779,237.3188,21.23357,8.129508,39.30448,26.30939,-65.50847,-5.410196
19176,951,52398,93,b'GALAXY',b'AGN',0.05391221,100.6384,30.20226,53.69765,90.44574,27.39057,48.7734,28.41111,-2.13009,-1.909004
19177,954,52405,377,b'GALAXY',b'STARBURST',0.1638755,808.2217,156.6649,40.50321,470.4727,26.10548,99.35912,89.37132,-50.23202,-28.60997
19178,954,52405,454,b'GALAXY',b'',0.05262297,120.2684,24.71407,33.2845,73.83804,27.56871,48.35703,41.67883,-4.782429,-2.935902
19179,958,52410,100,b'GALAXY',b'STARFORMING',0.1505034,282.9995,53.54139,62.81608,279.7946,24.94921,77.00331,66.97926,-25.49591,-21.02258
19180,958,52410,453,b'GALAXY',b'',0.05301449,64.12941,17.62629,23.03082,60.24974,17.77058,43.07164,28.69192,-3.091478,-2.650148
19181,958,52410,460,b'GALAXY',b'STARFORMING',0.006874005,362.3654,114.5275,237.8681,42.62601,12.19602,67.68069,47.0872,-38.31868,-4.790391
19182,959,52411,178,b'GALAXY',b'STARBURST',0.02331873,1059.511,259.5665,585.3154,178.8214,28.3486,128.8831,93.80521,-53.67933,-9.549296
19183,959,52411,397,b'GALAXY',b'STARBURST',0.08937166,936.2002,193.926,78.21945,366.6508,24.84431,166.355,119.8919,-62.54659,-24.25254
19184,959,52411,451,b'GALAXY',b'STARBURST',0.02662574,5560.76,1397.101,894.1299,1771.031,56.59996,582.9667,461.6295,-396.7144,-121.781
19185,959,52411,611,b'GALAXY',b'STARBURST',0.06620625,328.8673,91.8097,136.4255,47.15245,12.10211,67.56798,45.62772,-59.94595,-9.083619
19186,960,52425,49,b'GALAXY',b'AGN',0.1174945,301.0255,66.1495,287.6407,217.6587,75.78779,113.8786,102.1053,-17.37776,-12.70758
19187,960,52425,237,b'GALAXY',b'STARFORMING',0.05035433,567.5257,136.6948,34.3836,240.6713,11.64363,94.65438,68.59951,-35.8716,-15.07189
19188,960,52466,274,b'GALAXY',b'STARFORMING',0.1124488,616.668,123.8359,30.7904,259.2835,21.11741,96.39025,73.94062,-25.89223,-11.08757
19189,960,52425,283,b'GALAXY',b'STARFORMING',0.07274648,163.2661,29.81101,8.718947,77.60512,7.240201,32.07701,21.09619,-15.74221,-7.814745
19190,960,52466,317,b'GALAXY',b'STARBURST',0.03274973,392.3381,124.8123,155.8809,74.95786,10.3031,79.65609,55.53685,-48.17387,-9.331378
19191,960,52466,388,b'GALAXY',b'AGN',0.1190982,388.0445,104.5178,823.6809,252.6402,25.55511,74.6277,64.32906,-25.83675,-16.52726
19192,960,52425,542,b'GALAXY',b'',0.07311927,339.4829,81.97607,162.0561,50.77242,12.88677,58.34245,39.09135,-69.35811,-10.97624
19193,960,52425,588,b'GALAXY',b'STARBURST',0.01013167,1715.842,441.6113,1837.616,86.17399,30.79469,173.3327,121.5506,-138.8117,-7.620702
19194,961,52615,277,b'GALAXY',b'AGN',0.07969861,397.6335,86.19665,191.2121,339.8397,23.25087,68.43533,52.94371,-15.38478,-11.84181
19195,963,52643,121,b'GALAXY',b'STARBURST',0.05347576,432.6713,137.373,219.5611,72.04196,17.05939,81.2654,59.03878,-58.01768,-9.486196
19196,963,52643,410,b'GALAXY',b'STARBURST',0.1380789,686.0145,132.6847,69.76424,280.2907,32.68764,128.7126,96.9846,-69.23702,-27.52055
19197,964,52646,148,b'GALAXY',b'AGN',0.07220223,108.4541,22.07714,128.5536,94.66537,10.73699,32.68051,31.17758,-8.477099,-7.099757
19198,966,52642,548,b'GALAXY',b'STARFORMING',0.08770415,768.7738,173.5594,35.60277,268.5364,14.17153,109.7232,79.80895,-27.82963,-9.874276
19199,967,52636,149,b'GALAXY',b'STARBURST',0.03295226,340.3265,100.3337,179.6691,43.83361,12.76145,70.45706,49.74075,-42.03963,-5.255208
19200,967,52636,313,b'GALAXY',b'STARBURST',0.02816399,816.7615,227.7652,53.43589,232.1154,18.88233,154.3752,112.2252,-60.65709,-16.63854
19201,967,52636,435,b'GALAXY',b'STARFORMING',0.05716985,193.9509,52.05548,98.55597,32.53204,9.546254,39.6905,29.25224,-29.43576,-4.898744
19202,968,52412,179,b'GALAXY',b'STARFORMING',0.05299275,282.3646,66.11612,23.80433,91.8782,9.186624,60.25365,42.4207,-32.00847,-9.788581
19203,968,52412,336,b'GALAXY',b'AGN',0.026442,480.848,99.53055,930.4662,483.1611,59.24693,131.8509,136.2076,-6.888191,-6.302177
19204,968,52412,348,b'GALAXY',b'STARFORMING',0.05524081,731.4023,125.5191,32.33532,297.8744,17.33928,117.1381,82.58624,-25.81198,-10.34512
19205,968,52412,383,b'GALAXY',b'STARBURST',0.03711194,424.1998,113.6361,183.3317,71.8466,16.46163,97.38763,68.01385,-49.17747,-9.549865
19206,969,52442,236,b'GALAXY',b'STARBURST',0.2866302,860.4922,190.9487,278.6308,243.7309,21.74174,105.4864,82.34855,-178.304,-53.75546
19207,970,52413,132,b'GALAXY',b'STARFORMING',0.04088095,778.2557,194.5327,38.65286,287.0131,18.23219,134.0498,94.86683,-37.48496,-13.72993
19208,409,51871,259,b'GALAXY',b'STARBURST',0.05219891,414.2521,137.6416,250.9709,60.03725,13.6595,76.3116,56.17302,-54.56612,-7.615146
19209,409,51871,393,b'GALAXY',b'STARFORMING',0.03630261,168.8422,45.79012,44.86784,32.25491,8.847995,40.90217,28.25494,-22.01389,-4.392171
19210,409,51871,608,b'GALAXY',b'STARBURST',0.1223178,310.5658,59.64476,14.71899,117.0236,10.45833,45.09188,34.67136,-48.81054,-18.28518
19211,410,51877,18,b'GALAXY',b'STARBURST',0.1748586,1295.658,232.5984,203.2902,442.2475,49.53479,180.2253,156.8251,-152.5746,-49.99942
19212,410,51816,312,b'GALAXY',b'STARBURST',0.07319585,1046.666,272.7174,149.6963,288.1175,21.22169,188.0455,118.4554,-51.58824,-14.28087
19213,411,51817,120,b'GALAXY',b'AGN',0.1116006,121.2532,30.65874,171.2891,101.3239,15.38585,34.44555,25.92531,-14.50968,-11.09736
19214,411,51873,203,b'GALAXY',b'AGN',0.01364263,1410.792,258.2661,2329.061,702.4378,146.0816,438.2036,347.3952,-9.804381,-4.938964
19215,411,51873,234,b'GALAXY',b'STARFORMING',0.08469382,376.2249,100.7786,30.00976,132.3911,14.48418,77.17942,53.48154,-35.64679,-12.45448
19216,411,51817,282,b'GALAXY',b'STARFORMING',0.1376579,197.247,52.9158,26.11292,48.97452,9.392653,33.14876,28.7611,-39.57949,-9.439436
19217,411,51817,390,b'GALAXY',b'STARBURST',0.04326933,419.0355,100.9941,26.08102,130.4323,10.5401,68.21727,49.57053,-44.8968,-13.3214
19218,412,52235,10,b'GALAXY',b'STARBURST',0.02776431,2200.968,505.5544,302.772,644.034,41.83617,405.42,291.6272,-65.52376,-18.93238
19219,412,52235,14,b'GALAXY',b'STARBURST',0.1396488,413.0451,99.01952,26.87697,157.7411,11.28774,51.1247,44.36488,-40.05933,-15.59016
19220,412,52254,15,b'GALAXY',b'STARBURST',0.1401977,385.4864,83.34948,20.65539,133.0603,9.048062,65.08186,50.11693,-42.08817,-14.63373
19221,412,52235,32,b'GALAXY',b'STARBURST',0.02290219,1752.832,543.0935,2708.868,45.72987,25.44586,110.6127,84.85931,-496.3451,-15.73526
19222,412,52258,77,b'GALAXY',b'STARBURST',0.1280345,445.3297,105.8369,42.35281,215.193,9.093945,72.02258,68.67368,-46.40627,-22.10425
19223,412,52258,211,b'GALAXY',b'STARBURST',0.04445287,817.9563,225.0599,330.4043,195.5007,20.94182,93.59016,71.82822,-48.85215,-11.34683
19224,412,51931,244,b'GALAXY',b'STARFORMING',0.02892326,1869.078,413.759,305.3116,1041.897,51.86143,340.8934,282.9734,-34.85748,-19.41289
19225,412,52250,249,b'GALAXY',b'STARFORMING',0.02892722,1865.802,412.5338,294.8807,1056.08,58.27348,333.6765,265.9999,-34.18768,-19.35589
19226,412,51931,262,b'GALAXY',b'AGN',0.1853761,344.5536,80.45564,316.8156,241.3775,26.39758,66.56927,50.12235,-26.95422,-18.36601
19227,412,51931,517,b'GALAXY',b'STARFORMING',0.03693612,190.8542,65.8577,75.19087,106.4807,39.81754,65.80289,55.37161,-4.954043,-2.786253
19228,412,52258,625,b'GALAXY',b'STARBURST',0.02902276,2210.686,619.1751,1000.219,419.1093,72.74505,420.4013,293.8156,-61.88649,-11.9745
19229,412,52258,627,b'GALAXY',b'STARBURST',0.04812388,557.8551,139.6268,65.33018,171.6381,14.92996,116.2865,83.36441,-40.24263,-12.71547
19230,412,52250,629,b'GALAXY',b'STARBURST',0.1144357,618.3749,92.58287,76.34509,253.6493,36.50097,113.7025,82.36784,-57.17882,-23.50935
19231,413,51821,4,b'GALAXY',b'STARFORMING',0.04091124,2430.376,550.3663,552.9869,1540.843,69.57567,291.5063,243.2793,-34.35207,-20.21345
19232,413,51929,573,b'GALAXY',b'STARBURST',0.1661853,433.2413,103.7525,101.5524,110.6085,16.24351,75.43965,54.91853,-79.52506,-20.83197
19233,414,51901,506,b'GALAXY',b'STARBURST',0.09674063,827.563,220.6,214.832,228.8795,24.44837,135.1541,100.4258,-95.03888,-26.59785
19234,414,51901,559,b'GALAXY',b'STARBURST',0.108909,482.0072,133.8858,209.5726,120.8586,20.50826,89.60693,65.53488,-57.33804,-13.78271
19235,414,51901,631,b'GALAXY',b'STARFORMING',0.09155503,298.8315,47.66199,16.5209,145.8597,11.19594,54.616,43.13998,-24.23469,-11.86586
19236,415,51810,148,b'GALAXY',b'STARBURST',0.1370914,376.167,97.27384,66.98038,103.2642,12.17731,72.17483,52.53901,-54.36419,-15.20502
19237,415,51879,225,b'GALAXY',b'STARFORMING',0.08664647,462.5839,147.992,153.0473,123.8634,16.8406,87.51951,50.35455,-35.51819,-9.522373
19238,415,51810,494,b'GALAXY',b'STARBURST',0.08526751,322.5919,100.7173,300.7563,27.77535,12.6046,46.30734,29.44545,-76.73699,-6.772048
19239,417,51821,313,b'GALAXY',b'STARFORMING',0.08934381,539.7863,160.1526,358.678,304.2564,18.90614,73.2202,72.82067,-43.67099,-22.85699
19240,417,51821,390,b'GALAXY',b'STARBURST',0.09873594,668.3181,153.7246,137.2291,201.1603,31.23383,139.8511,98.00111,-68.0353,-20.59499
19241,418,51817,64,b'GALAXY',b'STARBURST',0.05550377,951.6054,259.2851,96.0299,307.7625,21.49988,165.5706,119.8153,-46.62031,-14.87985
19242,419,51879,232,b'GALAXY',b'STARBURST',0.07899146,705.063,171.1488,137.3481,157.069,22.53128,139.185,90.69623,-70.4712,-15.43841
19243,419,51879,390,b'GALAXY',b'STARFORMING',0.01756449,908.3455,238.6017,224.5399,219.5093,30.67788,205.4804,140.446,-37.83874,-9.398965
19244,419,51868,444,b'GALAXY',b'STARFORMING',0.08002371,219.6197,49.40831,39.49921,138.425,15.47339,33.35855,25.54629,-9.933805,-5.810103
19245,419,51879,556,b'GALAXY',b'STARFORMING',0.07886137,120.6736,37.44912,21.59668,65.00729,8.942296,31.51676,22.51298,-7.377223,-4.133277
19246,419,51812,629,b'GALAXY',b'STARBURST',0.03823694,161.512,59.10784,95.78954,19.4635,7.64095,34.63029,24.21279,-35.46239,-4.737701
19247,420,51871,140,b'GALAXY',b'STARFORMING',0.05595932,200.5718,48.10132,10.47683,85.49447,7.30996,37.89688,30.99579,-19.04591,-8.281696
19248,420,51871,259,b'GALAXY',b'STARFORMING',0.04805544,570.528,150.7874,57.46735,173.2617,17.89822,114.2779,82.90794,-34.77962,-10.70137
19249,420,51871,579,b'GALAXY',b'STARFORMING',0.1037272,467.5309,116.6796,17.12088,164.8212,10.08938,64.21355,49.99966,-29.63007,-9.840144
19250,420,51871,608,b'GALAXY',b'STARFORMING',0.1040948,559.9919,86.00963,40.92302,232.4347,16.21842,71.03418,52.21658,-28.27639,-12.40352
19251,421,51821,24,b'GALAXY',b'',0.03963859,168.7754,40.75703,48.9327,123.469,37.30114,79.15379,52.99963,-3.707798,-2.675008
19252,421,51821,278,b'GALAXY',b'STARFORMING',0.05690125,511.4187,80.31227,21.06921,207.799,15.19319,68.38438,56.83433,-30.8055,-12.26596
19253,422,51811,23,b'GALAXY',b'STARFORMING',0.09437793,238.1629,53.25264,24.11107,73.05286,8.39629,48.08751,33.9058,-30.41165,-9.046361
19254,422,51878,173,b'GALAXY',b'STARBURST',0.06050256,947.3159,168.0866,36.17294,347.4751,23.68259,151.7448,114.5534,-53.41425,-19.72345
19255,422,51878,191,b'GALAXY',b'STARFORMING',0.06014329,207.0471,55.98043,64.33437,44.10218,9.186888,46.91465,31.75867,-35.05994,-7.257443
19256,422,51811,254,b'GALAXY',b'STARBURST',0.03932029,1256.222,310.2141,290.6032,333.7768,33.58918,233.6023,164.6729,-113.3937,-30.26063
